ARTICLE_ID,DATE,PICKING_QUANTITY_CU
c04dc37f,2022-06-13,10
c04dc37f,2022-06-14,12
c04dc37f,2022-06-15,9
c04dc37f,2022-06-17,17
c04dc37f,2022-06-18,1
4b5a9279,2022-06-13,3
4b5a9279,2022-06-14,17
4b5a9279,2022-06-15,2
4b5a9279,2022-06-17,9
4b5a9279,2022-06-18,3
476f19b9,2022-06-13,2
476f19b9,2022-06-14,7
476f19b9,2022-06-15,6
476f19b9,2022-06-17,8
476f19b9,2022-06-18,6
4af4a6c1,2022-06-13,11
4af4a6c1,2022-06-14,9
4af4a6c1,2022-06-15,4
4af4a6c1,2022-06-17,20
4af4a6c1,2022-06-18,2
6ac21f85,2022-06-13,3
6ac21f85,2022-06-14,3
6ac21f85,2022-06-15,4
6ac21f85,2022-06-17,3
6ac21f85,2022-06-18,2
01ea7fcd,2022-06-13,1
01ea7fcd,2022-06-14,3
01ea7fcd,2022-06-15,1
5dbf7ab5,2022-06-13,11
5dbf7ab5,2022-06-14,18
5dbf7ab5,2022-06-15,9
5dbf7ab5,2022-06-17,10
5dbf7ab5,2022-06-18,7
0e9db08b,2022-06-13,9
0e9db08b,2022-06-14,2
0e9db08b,2022-06-15,11
0e9db08b,2022-06-17,21
0e9db08b,2022-06-18,8
3a381bab,2022-06-13,1
3a381bab,2022-06-14,2
3a381bab,2022-06-15,4
3a381bab,2022-06-17,2
3a381bab,2022-06-18,1
e4cfc4cc,2022-06-13,4
e4cfc4cc,2022-06-14,1
e4cfc4cc,2022-06-17,8
e4cfc4cc,2022-06-18,12
3aa995bc,2022-06-13,7
3aa995bc,2022-06-14,18
3aa995bc,2022-06-15,20
3aa995bc,2022-06-17,27
3aa995bc,2022-06-18,4
bade023f,2022-06-13,20
bade023f,2022-06-14,18
bade023f,2022-06-15,21
bade023f,2022-06-17,25
bade023f,2022-06-18,12
66b4973e,2022-06-13,7
66b4973e,2022-06-14,7
66b4973e,2022-06-17,7
66b4973e,2022-06-18,2
fa19fd22,2022-06-13,13
fa19fd22,2022-06-14,13
fa19fd22,2022-06-15,7
fa19fd22,2022-06-17,22
fa19fd22,2022-06-18,4
8bae9446,2022-06-14,4
8bae9446,2022-06-15,2
8bae9446,2022-06-17,3
ef352a3a,2022-06-13,13
ef352a3a,2022-06-14,8
ef352a3a,2022-06-15,6
ef352a3a,2022-06-17,10
ef352a3a,2022-06-18,3
3ad61aa5,2022-06-13,11
3ad61aa5,2022-06-14,8
3ad61aa5,2022-06-15,5
3ad61aa5,2022-06-17,6
3ad61aa5,2022-06-18,2
0983d839,2022-06-13,17
0983d839,2022-06-14,13
0983d839,2022-06-15,10
0983d839,2022-06-17,20
0983d839,2022-06-18,3
3197925f,2022-06-13,22
3197925f,2022-06-14,14
3197925f,2022-06-15,6
3197925f,2022-06-17,26
995b03ff,2022-06-13,20
995b03ff,2022-06-14,22
995b03ff,2022-06-15,33
995b03ff,2022-06-17,53
995b03ff,2022-06-18,19
599b3663,2022-06-13,29
599b3663,2022-06-14,68
599b3663,2022-06-15,51
599b3663,2022-06-17,65
599b3663,2022-06-18,20
91888a9c,2022-06-13,6
91888a9c,2022-06-14,7
91888a9c,2022-06-15,4
91888a9c,2022-06-17,4
91888a9c,2022-06-18,2
1a114907,2022-06-13,9
1a114907,2022-06-14,4
1a114907,2022-06-15,3
1a114907,2022-06-17,5
1a114907,2022-06-18,3
21746ce5,2022-06-13,18
21746ce5,2022-06-14,12
21746ce5,2022-06-15,17
21746ce5,2022-06-17,18
21746ce5,2022-06-18,10
de14b5a7,2022-06-13,3
de14b5a7,2022-06-14,1
de14b5a7,2022-06-15,7
de14b5a7,2022-06-17,8
de14b5a7,2022-06-18,4
4ae9ed51,2022-06-13,5
4ae9ed51,2022-06-14,7
4ae9ed51,2022-06-15,6
4ae9ed51,2022-06-17,2
4ae9ed51,2022-06-18,4
83213e41,2022-06-13,3
83213e41,2022-06-14,7
83213e41,2022-06-15,2
83213e41,2022-06-17,10
83213e41,2022-06-18,6
52ce564a,2022-06-13,6
52ce564a,2022-06-14,5
52ce564a,2022-06-15,2
52ce564a,2022-06-17,2
52ce564a,2022-06-18,1
f384a423,2022-06-13,6
f384a423,2022-06-14,5
f384a423,2022-06-15,2
fea8d9f0,2022-06-13,7
fea8d9f0,2022-06-14,6
fea8d9f0,2022-06-15,12
fea8d9f0,2022-06-17,15
fea8d9f0,2022-06-18,1
4ab09392,2022-06-13,12
4ab09392,2022-06-14,12
4ab09392,2022-06-15,8
4ab09392,2022-06-17,21
4ab09392,2022-06-18,2
5f5752d0,2022-06-13,30
5f5752d0,2022-06-14,19
5f5752d0,2022-06-15,42
5f5752d0,2022-06-17,40
5f5752d0,2022-06-18,6
fe201adb,2022-06-13,13
fe201adb,2022-06-14,10
fe201adb,2022-06-15,22
fe201adb,2022-06-17,17
fe201adb,2022-06-18,6
80f3fed4,2022-06-13,44
80f3fed4,2022-06-14,51
80f3fed4,2022-06-15,29
80f3fed4,2022-06-17,52
80f3fed4,2022-06-18,17
474911c7,2022-06-13,8
474911c7,2022-06-14,19
474911c7,2022-06-15,10
474911c7,2022-06-17,21
474911c7,2022-06-18,3
62b451e4,2022-06-13,10
62b451e4,2022-06-14,9
62b451e4,2022-06-15,4
62b451e4,2022-06-17,10
62b451e4,2022-06-18,3
e7ebbc50,2022-06-14,5
e7ebbc50,2022-06-15,4
e7ebbc50,2022-06-17,4
e7ebbc50,2022-06-18,1
292a8543,2022-06-13,1
292a8543,2022-06-14,1
292a8543,2022-06-15,1
292a8543,2022-06-17,3
a6b0e96a,2022-06-13,3
7c065333,2022-06-13,3
7c065333,2022-06-14,18
7c065333,2022-06-15,17
7c065333,2022-06-17,18
7c065333,2022-06-18,9
34c3b0eb,2022-06-13,203
34c3b0eb,2022-06-14,176
34c3b0eb,2022-06-15,106
34c3b0eb,2022-06-17,295
34c3b0eb,2022-06-18,103
cd522ce4,2022-06-13,1
cd522ce4,2022-06-14,1
1fc0bd62,2022-06-13,1
1fc0bd62,2022-06-14,5
1fc0bd62,2022-06-17,1
d4df7556,2022-06-13,4
d4df7556,2022-06-14,2
d4df7556,2022-06-15,1
d4df7556,2022-06-17,1
d4df7556,2022-06-18,3
da5871f8,2022-06-13,1
da5871f8,2022-06-15,1
da5871f8,2022-06-17,4
da5871f8,2022-06-18,1
fb067099,2022-06-13,16
fb067099,2022-06-14,18
fb067099,2022-06-15,16
fb067099,2022-06-17,14
fb067099,2022-06-18,16
ba05e42d,2022-06-13,17
ba05e42d,2022-06-14,11
ba05e42d,2022-06-15,17
ba05e42d,2022-06-17,18
ba05e42d,2022-06-18,3
e3462340,2022-06-13,6
e3462340,2022-06-14,5
e3462340,2022-06-15,10
e3462340,2022-06-17,6
e3462340,2022-06-18,6
7d8aec5f,2022-06-13,1
7d8aec5f,2022-06-15,1
62a4d0d5,2022-06-13,3
62a4d0d5,2022-06-14,1
2f3b12d9,2022-06-13,1
2f3b12d9,2022-06-14,1
2f3b12d9,2022-06-17,5
1da62b4b,2022-06-14,1
f3d7a880,2022-06-13,1
f3d7a880,2022-06-14,2
f3d7a880,2022-06-15,2
f3d7a880,2022-06-17,1
3c2230ca,2022-06-15,2
40b8608a,2022-06-13,4
40b8608a,2022-06-14,1
40b8608a,2022-06-15,1
40b8608a,2022-06-17,6
40b8608a,2022-06-18,1
90ee4595,2022-06-14,1
90ee4595,2022-06-17,1
c7201fb9,2022-06-13,39
c7201fb9,2022-06-14,26
c7201fb9,2022-06-15,44
c7201fb9,2022-06-17,72
c7201fb9,2022-06-18,17
5dfe460e,2022-06-13,27
5dfe460e,2022-06-14,43
5dfe460e,2022-06-15,41
5dfe460e,2022-06-17,58
5dfe460e,2022-06-18,13
1be60673,2022-06-13,6
1be60673,2022-06-14,6
1be60673,2022-06-15,4
1be60673,2022-06-17,7
1be60673,2022-06-18,4
80feda8a,2022-06-13,8
80feda8a,2022-06-14,4
80feda8a,2022-06-17,4
806bbda6,2022-06-13,8
806bbda6,2022-06-14,13
806bbda6,2022-06-15,10
806bbda6,2022-06-17,7
806bbda6,2022-06-18,4
d6a33a7e,2022-06-13,4
d6a33a7e,2022-06-14,12
d6a33a7e,2022-06-15,10
d6a33a7e,2022-06-17,13
d6a33a7e,2022-06-18,2
ee8e7e16,2022-06-13,69
ee8e7e16,2022-06-14,54
ee8e7e16,2022-06-15,36
ee8e7e16,2022-06-17,51
ee8e7e16,2022-06-18,22
7fdce3a0,2022-06-13,41
7fdce3a0,2022-06-14,25
7fdce3a0,2022-06-15,22
7fdce3a0,2022-06-17,22
7fdce3a0,2022-06-18,9
f011e1ed,2022-06-13,8
f011e1ed,2022-06-14,7
f011e1ed,2022-06-15,5
f011e1ed,2022-06-17,4
f011e1ed,2022-06-18,2
d97aefab,2022-06-13,5
d97aefab,2022-06-14,19
d97aefab,2022-06-15,7
d97aefab,2022-06-17,14
d97aefab,2022-06-18,3
e8eb89a6,2022-06-13,2
e8eb89a6,2022-06-14,4
e8eb89a6,2022-06-15,2
e8eb89a6,2022-06-17,3
a8a50d04,2022-06-13,1
a8a50d04,2022-06-14,1
ac2cd1e1,2022-06-14,3
ac2cd1e1,2022-06-15,1
ac2cd1e1,2022-06-17,1
bba26551,2022-06-13,13
bba26551,2022-06-14,13
bba26551,2022-06-15,5
bba26551,2022-06-17,20
bfbd000c,2022-06-13,42
bfbd000c,2022-06-14,9
bfbd000c,2022-06-15,17
bfbd000c,2022-06-17,11
bfbd000c,2022-06-18,3
9c7685c7,2022-06-13,28
9c7685c7,2022-06-14,36
9c7685c7,2022-06-15,18
9c7685c7,2022-06-17,21
9c7685c7,2022-06-18,12
585161df,2022-06-13,58
585161df,2022-06-14,22
585161df,2022-06-15,25
585161df,2022-06-17,23
585161df,2022-06-18,14
67fd0235,2022-06-13,43
67fd0235,2022-06-14,42
67fd0235,2022-06-15,40
67fd0235,2022-06-17,36
67fd0235,2022-06-18,24
daf44022,2022-06-13,1
daf44022,2022-06-15,1
daf44022,2022-06-17,2
5963eb81,2022-06-13,3
5963eb81,2022-06-14,1
5963eb81,2022-06-17,1
a5e0bb46,2022-06-13,4
a5e0bb46,2022-06-14,1
a5e0bb46,2022-06-15,1
a5e0bb46,2022-06-17,1
a5e0bb46,2022-06-18,1
6055c5bf,2022-06-13,3
6055c5bf,2022-06-14,5
6055c5bf,2022-06-17,5
6055c5bf,2022-06-18,3
71af3b87,2022-06-13,2
71af3b87,2022-06-14,4
71af3b87,2022-06-15,1
71af3b87,2022-06-18,5
0ecfafae,2022-06-13,4
0ecfafae,2022-06-14,7
0ecfafae,2022-06-15,1
0ecfafae,2022-06-17,4
0ecfafae,2022-06-18,1
330e2015,2022-06-13,3
330e2015,2022-06-14,2
330e2015,2022-06-15,2
330e2015,2022-06-17,1
a0ff51f5,2022-06-13,2
a0ff51f5,2022-06-14,2
a0ff51f5,2022-06-15,1
a0ff51f5,2022-06-17,2
0a91da48,2022-06-13,2
0a91da48,2022-06-14,2
c21872ce,2022-06-13,2
c21872ce,2022-06-15,1
19550870,2022-06-13,6
19550870,2022-06-14,3
19550870,2022-06-15,1
19550870,2022-06-17,1
1826efd2,2022-06-13,42
1826efd2,2022-06-14,32
1826efd2,2022-06-15,14
1826efd2,2022-06-17,21
1826efd2,2022-06-18,1
33ce13a0,2022-06-13,29
33ce13a0,2022-06-14,37
33ce13a0,2022-06-15,18
33ce13a0,2022-06-17,28
33ce13a0,2022-06-18,11
478614fe,2022-06-13,8
478614fe,2022-06-14,2
478614fe,2022-06-15,6
478614fe,2022-06-17,12
478614fe,2022-06-18,2
903bd747,2022-06-13,4
903bd747,2022-06-14,10
903bd747,2022-06-15,11
903bd747,2022-06-17,17
903bd747,2022-06-18,4
99b69fec,2022-06-13,12
99b69fec,2022-06-14,14
99b69fec,2022-06-15,16
99b69fec,2022-06-17,18
99b69fec,2022-06-18,4
ac87f38a,2022-06-13,31
ac87f38a,2022-06-14,10
ac87f38a,2022-06-15,9
ac87f38a,2022-06-17,14
ac87f38a,2022-06-18,2
87d5ae4a,2022-06-13,1
87d5ae4a,2022-06-14,4
87d5ae4a,2022-06-15,6
87d5ae4a,2022-06-17,4
87d5ae4a,2022-06-18,5
a8c9ebfb,2022-06-14,1
a8c9ebfb,2022-06-15,1
a8c9ebfb,2022-06-17,2
ee337e14,2022-06-13,3
ee337e14,2022-06-14,11
ee337e14,2022-06-15,13
ee337e14,2022-06-17,33
ee337e14,2022-06-18,16
38082139,2022-06-13,4
38082139,2022-06-17,3
38082139,2022-06-18,1
b28ed6b6,2022-06-13,2
b28ed6b6,2022-06-14,2
b28ed6b6,2022-06-15,1
b28ed6b6,2022-06-17,3
2c7f5cb1,2022-06-13,8
2c7f5cb1,2022-06-14,4
2c7f5cb1,2022-06-15,3
2c7f5cb1,2022-06-17,6
2c7f5cb1,2022-06-18,3
69ff09fc,2022-06-13,4
69ff09fc,2022-06-14,4
69ff09fc,2022-06-15,2
69ff09fc,2022-06-17,15
69ff09fc,2022-06-18,5
db7eb53d,2022-06-13,12
db7eb53d,2022-06-14,9
db7eb53d,2022-06-15,6
db7eb53d,2022-06-17,16
db7eb53d,2022-06-18,7
f7f9f99b,2022-06-15,11
f7f9f99b,2022-06-17,44
f7f9f99b,2022-06-18,22
5653fde0,2022-06-13,11
5653fde0,2022-06-14,10
5653fde0,2022-06-15,18
5653fde0,2022-06-17,31
5653fde0,2022-06-18,4
5b152b6c,2022-06-13,31
5b152b6c,2022-06-14,29
5b152b6c,2022-06-15,32
5b152b6c,2022-06-17,36
5b152b6c,2022-06-18,13
57010be7,2022-06-13,26
57010be7,2022-06-14,58
57010be7,2022-06-15,41
57010be7,2022-06-17,39
57010be7,2022-06-18,6
f09fceec,2022-06-13,38
f09fceec,2022-06-14,64
f09fceec,2022-06-15,40
f09fceec,2022-06-17,58
f09fceec,2022-06-18,15
c089f189,2022-06-14,1
c089f189,2022-06-17,1
ff370e5a,2022-06-13,26
ff370e5a,2022-06-14,30
ff370e5a,2022-06-15,17
ff370e5a,2022-06-17,36
ff370e5a,2022-06-18,2
2ca41490,2022-06-13,19
2ca41490,2022-06-14,16
2ca41490,2022-06-15,16
2ca41490,2022-06-17,18
2ca41490,2022-06-18,4
89f3ea99,2022-06-13,5
89f3ea99,2022-06-14,10
89f3ea99,2022-06-15,6
89f3ea99,2022-06-17,7
89f3ea99,2022-06-18,5
72bd8edf,2022-06-13,5
72bd8edf,2022-06-14,8
72bd8edf,2022-06-15,13
72bd8edf,2022-06-17,17
72bd8edf,2022-06-18,8
15556a6c,2022-06-13,14
15556a6c,2022-06-14,2
15556a6c,2022-06-15,2
15556a6c,2022-06-17,19
15556a6c,2022-06-18,2
42a8938b,2022-06-13,7
42a8938b,2022-06-14,17
42a8938b,2022-06-15,6
42a8938b,2022-06-17,17
42a8938b,2022-06-18,5
87e5f904,2022-06-13,9
87e5f904,2022-06-14,13
87e5f904,2022-06-15,6
87e5f904,2022-06-17,18
87e5f904,2022-06-18,6
98867e57,2022-06-14,1
98867e57,2022-06-15,2
98867e57,2022-06-17,1
236a8e09,2022-06-13,57
236a8e09,2022-06-14,50
236a8e09,2022-06-15,49
236a8e09,2022-06-17,80
236a8e09,2022-06-18,37
78742b2e,2022-06-13,4
78742b2e,2022-06-14,8
78742b2e,2022-06-15,7
78742b2e,2022-06-17,3
78742b2e,2022-06-18,3
6cacc05b,2022-06-14,4
6cacc05b,2022-06-15,5
6cacc05b,2022-06-17,3
6cacc05b,2022-06-18,1
d21f2406,2022-06-13,14
d21f2406,2022-06-14,23
d21f2406,2022-06-15,34
d21f2406,2022-06-17,92
d21f2406,2022-06-18,12
6b014f27,2022-06-13,7
6b014f27,2022-06-14,6
6b014f27,2022-06-15,4
6b014f27,2022-06-17,9
6b014f27,2022-06-18,2
44ebccae,2022-06-13,4
44ebccae,2022-06-14,2
44ebccae,2022-06-15,1
44ebccae,2022-06-17,2
44ebccae,2022-06-18,1
35f76234,2022-06-13,3
35f76234,2022-06-14,6
35f76234,2022-06-15,8
35f76234,2022-06-17,4
6ef1a8a9,2022-06-13,13
6ef1a8a9,2022-06-14,11
6ef1a8a9,2022-06-15,13
6ef1a8a9,2022-06-17,25
6ef1a8a9,2022-06-18,8
9847a98b,2022-06-13,12
9847a98b,2022-06-14,13
9847a98b,2022-06-15,7
9847a98b,2022-06-17,19
9847a98b,2022-06-18,3
863b2eca,2022-06-13,10
863b2eca,2022-06-14,7
863b2eca,2022-06-15,17
863b2eca,2022-06-17,26
863b2eca,2022-06-18,5
d6b72f7d,2022-06-14,1
c32d6957,2022-06-13,4
c32d6957,2022-06-14,5
c32d6957,2022-06-15,6
c32d6957,2022-06-17,12
c32d6957,2022-06-18,4
a60bbc7b,2022-06-13,7
a60bbc7b,2022-06-14,6
a60bbc7b,2022-06-15,6
a60bbc7b,2022-06-17,4
a60bbc7b,2022-06-18,4
c5b41eea,2022-06-13,10
c5b41eea,2022-06-14,9
c5b41eea,2022-06-15,4
c5b41eea,2022-06-17,10
c5b41eea,2022-06-18,2
b1375dc2,2022-06-13,2
b1375dc2,2022-06-14,6
b1375dc2,2022-06-15,4
b1375dc2,2022-06-17,11
b1375dc2,2022-06-18,2
c66d3fad,2022-06-13,2
c66d3fad,2022-06-14,3
c66d3fad,2022-06-17,3
c66d3fad,2022-06-18,1
3447aab1,2022-06-13,5
3447aab1,2022-06-14,4
3447aab1,2022-06-17,1
3447aab1,2022-06-18,1
599318bf,2022-06-13,27
599318bf,2022-06-14,9
599318bf,2022-06-15,43
599318bf,2022-06-17,48
599318bf,2022-06-18,6
c7a6502c,2022-06-13,13
c7a6502c,2022-06-14,17
c7a6502c,2022-06-15,10
c7a6502c,2022-06-17,18
c7a6502c,2022-06-18,9
69531e73,2022-06-13,1
69531e73,2022-06-14,4
69531e73,2022-06-15,2
89e0c561,2022-06-13,2
89e0c561,2022-06-14,1
89e0c561,2022-06-15,1
89e0c561,2022-06-17,1
c655e113,2022-06-13,6
c655e113,2022-06-15,1
c655e113,2022-06-17,8
9145bc25,2022-06-13,1
7f5c998f,2022-06-14,1
7f5c998f,2022-06-17,1
78f0eba0,2022-06-13,3
78f0eba0,2022-06-14,2
78f0eba0,2022-06-15,1
78f0eba0,2022-06-17,5
78f0eba0,2022-06-18,2
41ef2c4b,2022-06-13,1
41ef2c4b,2022-06-14,8
41ef2c4b,2022-06-15,2
41ef2c4b,2022-06-17,8
41ef2c4b,2022-06-18,6
6869aa4a,2022-06-13,2
6869aa4a,2022-06-14,1
6869aa4a,2022-06-17,2
be25b07a,2022-06-13,1
be25b07a,2022-06-17,1
9b95b5e9,2022-06-13,3
9b95b5e9,2022-06-15,2
9b95b5e9,2022-06-17,3
ec755d72,2022-06-13,2
ec755d72,2022-06-14,3
ec755d72,2022-06-17,3
ec755d72,2022-06-18,5
131fc8cd,2022-06-13,4
131fc8cd,2022-06-14,7
131fc8cd,2022-06-15,6
131fc8cd,2022-06-17,4
bb4417e0,2022-06-17,1
f2d8db87,2022-06-13,2
f2d8db87,2022-06-17,1
1f26a2fe,2022-06-13,1
1f26a2fe,2022-06-14,1
1f26a2fe,2022-06-15,3
1e30ba91,2022-06-14,1
1e30ba91,2022-06-17,1
2e313c6a,2022-06-13,4
2e313c6a,2022-06-14,2
2e313c6a,2022-06-15,1
2e313c6a,2022-06-17,2
d67bd0ab,2022-06-13,1
d67bd0ab,2022-06-14,1
d67bd0ab,2022-06-17,1
4fe23469,2022-06-13,2
4fe23469,2022-06-14,7
4fe23469,2022-06-15,3
4fe23469,2022-06-17,6
4fe23469,2022-06-18,8
94476bf5,2022-06-13,9
94476bf5,2022-06-14,12
94476bf5,2022-06-15,7
0570684d,2022-06-13,1
0570684d,2022-06-14,14
0570684d,2022-06-15,10
0570684d,2022-06-17,9
0570684d,2022-06-18,2
69e4c360,2022-06-14,1
69e4c360,2022-06-15,2
69e4c360,2022-06-17,3
5de780b8,2022-06-13,1
5de780b8,2022-06-14,2
5de780b8,2022-06-17,1
e97fd9d4,2022-06-13,6
e97fd9d4,2022-06-17,3
ace4e054,2022-06-13,5
ace4e054,2022-06-14,3
ace4e054,2022-06-15,2
ace4e054,2022-06-17,11
a6f7aa9c,2022-06-13,1
a6f7aa9c,2022-06-14,1
bd0e2944,2022-06-13,8
bd0e2944,2022-06-14,1
bd0e2944,2022-06-15,2
bd0e2944,2022-06-17,9
8685ac09,2022-06-13,21
8685ac09,2022-06-14,16
8685ac09,2022-06-15,12
8685ac09,2022-06-17,13
8685ac09,2022-06-18,7
aa12010d,2022-06-13,32
aa12010d,2022-06-14,25
aa12010d,2022-06-15,24
aa12010d,2022-06-17,33
aa12010d,2022-06-18,10
8ea68753,2022-06-13,14
8ea68753,2022-06-14,11
8ea68753,2022-06-15,16
8ea68753,2022-06-17,24
8ea68753,2022-06-18,7
81605140,2022-06-13,85
81605140,2022-06-14,58
81605140,2022-06-15,83
81605140,2022-06-17,66
81605140,2022-06-18,18
45602804,2022-06-13,10
45602804,2022-06-14,6
45602804,2022-06-15,5
45602804,2022-06-17,6
45602804,2022-06-18,1
69018175,2022-06-13,17
69018175,2022-06-14,12
69018175,2022-06-15,10
69018175,2022-06-17,7
69018175,2022-06-18,4
d2d9df30,2022-06-13,9
d2d9df30,2022-06-14,2
d2d9df30,2022-06-15,5
d2d9df30,2022-06-17,4
d2d9df30,2022-06-18,1
27b4d5a7,2022-06-13,2
27b4d5a7,2022-06-14,2
27b4d5a7,2022-06-15,2
037aa2eb,2022-06-13,12
037aa2eb,2022-06-14,1
037aa2eb,2022-06-15,2
037aa2eb,2022-06-17,10
037aa2eb,2022-06-18,1
c440badb,2022-06-13,4
c440badb,2022-06-14,5
c440badb,2022-06-15,4
c440badb,2022-06-17,8
c440badb,2022-06-18,3
36b969af,2022-06-13,8
36b969af,2022-06-14,4
36b969af,2022-06-15,2
36b969af,2022-06-17,5
3256961a,2022-06-13,20
3256961a,2022-06-14,12
3256961a,2022-06-15,17
3256961a,2022-06-17,10
3256961a,2022-06-18,7
ccea9742,2022-06-13,2
ccea9742,2022-06-14,3
ccea9742,2022-06-15,1
19069cad,2022-06-13,2
19069cad,2022-06-14,2
19069cad,2022-06-15,2
19069cad,2022-06-17,1
19069cad,2022-06-18,1
4b5fa188,2022-06-14,2
4b5fa188,2022-06-15,4
4b5fa188,2022-06-17,4
3e642298,2022-06-13,3
3e642298,2022-06-15,1
3e642298,2022-06-17,1
77e65870,2022-06-13,22
77e65870,2022-06-14,14
77e65870,2022-06-15,12
77e65870,2022-06-17,32
77e65870,2022-06-18,6
f139eba7,2022-06-13,2
f139eba7,2022-06-14,5
f139eba7,2022-06-15,3
f139eba7,2022-06-17,5
f139eba7,2022-06-18,1
b2d86b57,2022-06-13,17
b2d86b57,2022-06-14,23
b2d86b57,2022-06-15,7
b2d86b57,2022-06-17,24
b2d86b57,2022-06-18,4
a1c54a13,2022-06-14,2
a1c54a13,2022-06-15,1
a1c54a13,2022-06-17,1
a1c54a13,2022-06-18,1
2a4c4d83,2022-06-13,4
2a4c4d83,2022-06-14,6
2a4c4d83,2022-06-15,6
2a4c4d83,2022-06-17,5
2a4c4d83,2022-06-18,3
f88d5558,2022-06-13,34
f88d5558,2022-06-14,20
f88d5558,2022-06-15,4
f88d5558,2022-06-17,6
e2c5fad9,2022-06-13,8
e2c5fad9,2022-06-14,6
e2c5fad9,2022-06-15,6
e2c5fad9,2022-06-17,8
e2c5fad9,2022-06-18,1
3d895f82,2022-06-13,4
3d895f82,2022-06-14,3
3d895f82,2022-06-17,1
3d895f82,2022-06-18,3
101153ec,2022-06-13,1
101153ec,2022-06-14,3
101153ec,2022-06-17,2
0d401866,2022-06-13,5
0d401866,2022-06-14,2
0d401866,2022-06-15,3
0d401866,2022-06-17,1
0d401866,2022-06-18,1
4dc3e21e,2022-06-13,2
4dc3e21e,2022-06-15,1
4dc3e21e,2022-06-17,1
f3fe2dfa,2022-06-13,6
f3fe2dfa,2022-06-14,7
f3fe2dfa,2022-06-15,10
f3fe2dfa,2022-06-17,6
f3fe2dfa,2022-06-18,4
e2d06c78,2022-06-13,53
e2d06c78,2022-06-14,85
e2d06c78,2022-06-15,44
e2d06c78,2022-06-17,32
e2d06c78,2022-06-18,13
ede41f77,2022-06-13,70
ede41f77,2022-06-14,110
ede41f77,2022-06-15,48
ede41f77,2022-06-17,83
ede41f77,2022-06-18,37
f9e077f1,2022-06-13,4
f9e077f1,2022-06-14,10
f9e077f1,2022-06-15,2
f9e077f1,2022-06-17,6
f9e077f1,2022-06-18,3
a275e082,2022-06-13,4
a275e082,2022-06-14,4
a275e082,2022-06-15,9
a275e082,2022-06-17,11
a275e082,2022-06-18,1
4c4e3a1b,2022-06-13,3
4c4e3a1b,2022-06-14,1
4c4e3a1b,2022-06-15,2
4c4e3a1b,2022-06-17,1
b552d780,2022-06-13,4
b552d780,2022-06-14,5
b552d780,2022-06-15,1
b552d780,2022-06-17,5
b552d780,2022-06-18,1
96e8a46f,2022-06-13,5
96e8a46f,2022-06-14,1
96e8a46f,2022-06-15,1
96e8a46f,2022-06-17,4
96e8a46f,2022-06-18,2
1cd66017,2022-06-13,14
1cd66017,2022-06-14,6
1cd66017,2022-06-15,7
1cd66017,2022-06-17,9
1cd66017,2022-06-18,4
c1377fce,2022-06-13,7
c1377fce,2022-06-14,1
c1377fce,2022-06-15,2
c1377fce,2022-06-17,4
c1377fce,2022-06-18,1
54436b20,2022-06-13,6
54436b20,2022-06-14,7
54436b20,2022-06-15,6
54436b20,2022-06-17,7
b989f70d,2022-06-13,4
b989f70d,2022-06-14,1
b989f70d,2022-06-15,1
b989f70d,2022-06-17,2
b989f70d,2022-06-18,1
d2e8c991,2022-06-13,8
d2e8c991,2022-06-14,4
d2e8c991,2022-06-15,7
d2e8c991,2022-06-17,4
d2e8c991,2022-06-18,5
867d4f54,2022-06-13,9
867d4f54,2022-06-14,13
867d4f54,2022-06-15,9
867d4f54,2022-06-17,17
867d4f54,2022-06-18,5
09fba578,2022-06-13,5
09fba578,2022-06-14,7
09fba578,2022-06-15,3
09fba578,2022-06-18,5
c03f657a,2022-06-13,8
c03f657a,2022-06-14,7
c03f657a,2022-06-15,4
c03f657a,2022-06-17,9
c03f657a,2022-06-18,1
3323766e,2022-06-13,3
3323766e,2022-06-14,8
3323766e,2022-06-15,3
3323766e,2022-06-17,7
3323766e,2022-06-18,3
c794f6cd,2022-06-14,2
c794f6cd,2022-06-15,2
c794f6cd,2022-06-17,9
c794f6cd,2022-06-18,1
0e0df899,2022-06-13,4
0e0df899,2022-06-14,1
0e0df899,2022-06-15,5
0e0df899,2022-06-17,7
0e0df899,2022-06-18,2
d4e65f74,2022-06-13,7
d4e65f74,2022-06-14,5
d4e65f74,2022-06-15,2
d4e65f74,2022-06-17,11
d4e65f74,2022-06-18,3
7c94b756,2022-06-13,4
7c94b756,2022-06-14,6
7c94b756,2022-06-15,1
7c94b756,2022-06-17,5
7c94b756,2022-06-18,4
97050713,2022-06-13,21
97050713,2022-06-14,14
97050713,2022-06-15,8
97050713,2022-06-17,31
97050713,2022-06-18,13
d5b4914e,2022-06-13,20
d5b4914e,2022-06-14,19
d5b4914e,2022-06-15,19
d5b4914e,2022-06-17,24
d5b4914e,2022-06-18,13
a2786657,2022-06-13,13
a2786657,2022-06-14,17
a2786657,2022-06-15,26
a2786657,2022-06-17,22
a2786657,2022-06-18,9
29ccb0c4,2022-06-13,51
29ccb0c4,2022-06-14,61
29ccb0c4,2022-06-15,61
29ccb0c4,2022-06-17,116
29ccb0c4,2022-06-18,26
99e9faad,2022-06-13,23
99e9faad,2022-06-14,16
99e9faad,2022-06-15,12
99e9faad,2022-06-17,15
99e9faad,2022-06-18,12
7c3794d5,2022-06-13,11
